Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Niger,NER,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,,,,,,,,,,,,,,0.200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.704990029,,,,,,,,,,
Niger,NER,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.894770026,,,,,,,,,,
Niger,NER,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129950002,,,,,,,,,,
Niger,NER,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,,,,,,95.65421295,,,94.37953186,93.72731018,,,90.7069931,,,,,,,,,88.81942749,88.18437195,,,,,,88.12467957,,87.96917725,,88.09085083,87.70059967,87.73281097,86.43627167,82.34747314,,78.36039734,79.47383118,80.01985168,78.95095825,79.16339874,,,70.98092651,69.02973938,65.89595032,64.94287109,66.11546326,69.78131104,,71.61956787,
Niger,NER,"Secondary education, teachers, female",SE.SEC.TCHR.FE,,,,,,,,,,,,75,93,136,137,112,146,158,181,187,233,267,,,,,,,260,447,457,490,520,,,,736,736,698,776,819,773,782,842,955,1107,1204,,,,1820,1910,,3302,4106,4289,5387,5715,6546,,,,
Niger,NER,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.00583076,28.81448936,,25.48139,,,,26.89473915,,,,12.03791046,15.00249958,,12.90272045,,,,12.11050987,
Niger,NER,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01622009,30.88360023,,19.51696968,,14.73546982,,13.41364956,,,,,,,,,,,19.28985023,
Niger,NER,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,43.6655,37.25169,45.06294,43.02437,45.29155,56.78258,56.28113,65.02335,,70.9865,,,,,,,,,45.97823,70.92946,46.19124,,,,,47.09526,,49.87769,48.44147,50.03469,59.38882,59.33287,64.50274,78.30493,73.20934,54.32512,61.70592,60.4181,68.96427,73.78217,65.46206,70.53683,66.96961,,60.00972,,,,,,,
Niger,NER,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,,,,,,,,,,,,,,,0.73599,,0.92946,1.16387,1.39112,1.58848,,1.99391,,,,,,,,,3.08281,3.33299,,,,,,3.9413,,4.07858,,4.06247,4.21628,4.73061,5.75062,6.7604,,6.81181,7.26373,7.37037,9.11368,9.35062,,,12.4236,13.72503,,17.06071,,,,,
Niger,NER,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,1.011540055,1.13330996,1.288400054,1.50782001,1.622179985,1.832489967,2.276010036,2.775559902,3.328880072,3.893980026,4.459449768,4.922060013,4.753809929,4.782169819,,,,5.412960052,6.007730007,6.085840225,6.583449841,6.338719845,6.319210052,,,6.390709877,6.562409878,6.486750126,6.704539776,6.591919899,6.486999989,6.546609879,7.161429882,8.706569672,9.631489754,11.04808998,10.59879017,10.91361046,11.43198967,13.04246998,13.88327026,15.05933952,16.25382042,18.20435905,20.09321976,23.12496948,24.25374985,,,,,
Niger,NER,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,,,,,,,,,,,,20.22832,20.76823,18.80691,20.60853,21.04608,22.7033,22.99619,26.19271,28.29969,27.19384,30.26558,,,,,,,28.74152,26.94065,25.85174,27.66054,26.57775,,,,26.10147,27.29114,27.33444,24.38601,23.40357,23.54173,26.89868,28.62846,30.86007,27.38444,29.48641,,,,30.8371,34.67953,,26.76826,25.11458,27.95952,26.73945,29.73171,,,,,
Niger,NER,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,26.80383,25.69279,26.61839,26.4224,26.7737,27.54114,28.28489,28.47914,27.32387,28.10292,29.16549,,,,,,,29.1713,29.76936,29.25152,29.46794,30.30709,32.50009,,,34.15148,35.31405,36.59399,37.96899,38.69488,38.87423,38.4601,38.91721,38.52775,39.08038,38.77932,38.23432,37.91838,37.75721,40.3476,39.14268,40.05162,40.44244,41.32214,41.48005,42.06672,41.91998,,,,,
Niger,NER,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,,,,,,,,,,,,,,,,,,0.296119988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.996520042,,,,,,,,,,
Niger,NER,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.960240006,,,,,,,,,,
Niger,NER,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,,,,,,,,,,,,0.618740022,0.860170007,1.174110055,1.387820005,1.482620001,1.491240025,2.09691,2.193239927,2.718990088,,4.247010231,,,,,5.475349903,,,4.42772007,4.985360146,5.138299942,5.052360058,,,,,6.384699821,,,4.777890205,4.85958004,4.444580078,4.845479965,6.821760178,7.111599922,7.901569843,7.573760033,8.780340195,8.854789734,8.676429749,9.998950005,11.52684975,12.04837036,12.21446037,15.26305008,16.55592918,17.78935051,18.97120094,17.65752983,,16.16846085,
Niger,NER,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,89.39144897,88.86441803,,,84.87502289,83.85613251,,,80.79586792,,,,,76.66007996,,,77.4298172,77.09049988,76.49369812,78.5763092,,,,,75.97109222,75.62317657,73.86820221,73.10456848,69.47509766,65.88326263,62.17475891,58.68046188,58.68009949,57.35752869,56.18751144,52.76731873,48.95156097,44.85277939,40.11674118,38.82789993,39.16838074,39.13637924,37.50664902,36.4295311,33.51195908,41.30485916,41.02536011,,42.25725937,
Niger,NER,"Children out of school, primary, female",SE.PRM.UNER.FE,,,,,,,,,,,,,,363673,372911,,,,,,,,,,,,465705,,,518597,534489,546566,574537,,,,,644701,660532,670081,687293,685094,685536,682634,683994,709544,724546,741066,727953,713837,693060,657520,657312,687960,711780,718427,728586,701725,848779,886775,,957621,
Niger,NER,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,,,,,,,,,,,,,,10.60855,11.13558,,,15.12498,16.14387,,,19.20413,,,,,23.33992,,,22.57018,22.9095,23.5063,21.42369,,,,,24.02891,24.37682,26.1318,26.89543,30.5249,34.11674,37.82524,41.31954,41.3199,42.64247,43.81249,,,55.14722,59.88326,61.1721,60.83162,60.86362,62.49335,63.57047,66.48804,,,,,
Niger,NER,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.84922028,97.41648102,80.75346375,71.29865265,73.16394806,77.50978851,,91.63472748,98.01857758,98.19934082,97.4553833,94.42490387,94.16235352,,48.68708038,46.54156113,50.6817894,50.63491821,,55.59096909,,,94.69029236,
Niger,NER,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,,,,,,,,,,,,19.80172,20.27993,19.12641,17.80246,16.0701,13.2683,13.11164,13.00903,12.99857,13.00121,13.99906,14.99947,14.99915,14.9991,14.99944,14.99985,15.06874,,13.05895,14.48828,14.15288,15.75231,16.25649,,19.61194,11.71101,12.79864,12.5252,11.79279,11.72281,10.48484,8.74751,7.50451,5.46733,5.53433,5.01485,5.06428,6.3384,5.13726,4.35362,3.81738,3.53599,4.27254,3.94711,3.18584,2.5723,,,,,,
Niger,NER,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,,,,,,,,,,,,54.84016037,60.82204819,58.73368073,63.1658287,65.84931946,70.00966644,75.4484787,67.58112335,72.65425873,72.59098816,73.29725647,73.50042725,82.20648193,64.3457489,,75.55536652,,84.11724854,73.27049255,82.26143646,62.40481186,76.79930878,,,68.71791077,72.55191803,71.31073761,65.51992798,61.35054016,73.98371124,71.04804993,69.13301086,73.56912994,,,71.97590637,74.75318909,69.3525238,64.26080322,71.47075653,64.56137848,63.87422943,64.44629669,,77.75401306,,,,,,,
Niger,NER,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,,,,,,,,,,,,,,9.65686,10.83695,,,9.83983,9.72295,,,11.35566,,,,,3.62629,,,8.97771,10.22654,11.42022,17.49933,,,,,11.64395,11.48434,10.1707,14.0333,9.35608,7.97806,6.26522,5.32288,8.33687,9.54636,11.35325,8.94828,7.22816,6.38147,5.35603,6.01481,6.86342,8.28328,8.36723,8.09818,7.85694,,,,,
Niger,NER,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.56524,33.54315,36.06182,44.1393,46.76279,44.30963,40.8392,48.65674,46.11688,54.01438,60.8957,64.21172,65.75147,62.99428,64.78495,63.34213,65.53145,61.36843,64.07727,53.02249,,,,
Niger,NER,"School enrollment, primary (% net)",SE.PRM.NENR,,,,,,,,,,,,,,10.60855,11.13558,,,15.12498,16.14387,,,19.20413,,,,,23.33992,,,22.57018,22.9095,23.5063,21.42369,,,,,24.02891,24.37682,25.95656,26.82781,30.35208,33.80062,37.50722,40.98293,41.3199,42.0534,43.23786,47.23268,51.04844,54.06424,58.7165,60.38408,60.83162,60.13331,61.62795,63.57047,65.12458,,,,,
Niger,NER,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,15.02544975,15.56225967,16.00443077,16.7802906,17.83279991,20.61223984,22.71418953,24.40970039,24.40665054,27.03899002,28.97636986,29.13689995,28.88093948,29.34157944,28.52848053,30.39114952,31.66049004,31.45916939,32.22861099,32.69179916,33.85200882,32.88254929,33.16091156,34.80926895,34.08712006,34.31943893,35.05833817,34.98205185,36.71435165,38.47612,41.87454987,46.7894516,50.27819061,54.68500137,56.20872879,56.63179016,58.97980118,62.13209915,65.89685822,69.2452774,72.99845123,74.50839996,75.17346191,75.20802307,77.43067169,79.14698029,80.05191803,72.19474792,70.68029022,73.03726959,67.70835114,
Niger,NER,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,,,,,,,,,,,,34.49782,34.62316,34.92249,35.54334,35.56173,35.18659,35.30953,35.27611,36.86122,35.53237,35.29921,35.77861,36.35984,35.57533,35.83247,35.96966,35.83431,35.45574,35.98657,36.16067,36.1379,36.61626,36.8488,35.65458,37.47087,37.51651,38.15391,38.68524,39.17642,39.34815,39.56143,39.75968,40.14881,40.33844,40.78056,41.04947,41.48867,42.67215,43.14344,43.79942,44.16318,44.58773,44.7152,45.03959,45.02198,45.21991,45.5647,,,,,
Niger,NER,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.48391914,,,,,,,,,,
Niger,NER,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,3.265579939,4.111360073,4.224209785,4.395949841,4.663730145,5.125360012,5.916329861,7.070940018,9.337809563,10.55838013,10.80790997,11.47052002,12.50897026,13.78738022,14.03775978,15.51930046,16.17921066,,10.71343994,10.96784973,12.76537037,13.24693012,12.67570019,,9.76597023,13.73902988,13.49656963,14.26204967,14.56680965,14.54074955,15.12360001,16.71141052,16.65596008,20.89336967,22.9840107,25.48982048,30.93663979,30.96519089,32.86037827,34.00812912,37.61721039,41.5736084,42.24362183,50.74103928,61.38932037,65.04421997,58.2308197,,57.30694962,48.60884094,54.46836853,
Niger,NER,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.96330261,100,100,100,100,85.84906006,,,96.34146118,95.72148132,97.48470306,96.23773193,,84.49688721,,,,,,37.3403511,,,95.33698273,
Niger,NER,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,,,,,,,,,,,,,,49,43.38889,40.52632,46,49.56,34.62791,39.78571,27.41463,30.12941,33.08537,33.28235,32.12245,34.96296,34.6087,25.88525,,36.64394,39.84838,36.8959,41.5836,34.33243,,24.8475,22.06954,23.85202,23.81377,20.79856,18.17544,21.28028,25.62993,25.23977,24.21514,23.35757,25.53838,23.40049,30.042,30.68814,33.92381,32.42891,31.60499,30.67751,28.19319,26.74417,21.53794,28.38695,32.58977,,,,
Niger,NER,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.536350012,0.532379985,0.535329998,0.543630004,0.543169975,0.537370026,0.526430011,0.515410006,0.537559986,0.511740029,0.511150002,,,,,,,0.521120012,0.527620018,0.528339982,0.529950023,0.545140028,0.562839985,,,0.59819001,0.61214,0.625339985,0.639919996,0.646839976,0.654449999,0.656790018,0.668110013,0.672890007,0.688790023,0.696669996,0.711269975,0.744579971,0.759230018,0.789359987,0.794480026,0.81020999,0.814520001,0.826129973,0.824790001,0.83138001,0.838320017,,,,,
Niger,NER,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.64006042,,,,42.92736816,,,,,,,39.05868912,,,,,,43.59405899,,,45.81000137,
Niger,NER,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542639971,,,,0.442279994,0.338279843,,,,,,0.651679993,,,,,,0.69630003,,,0.718249977,
Niger,NER,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.891304493,,8.695652008,,9.23913002,,12.43243217,15.1351347,16.91542244,25,21.56862831,20.87378693,23.30097008,23.44497681,22.48803902,22.27488136,21.32701492,21.80094719,14.90384579,13.94230747,12.98076916,14.90384579,14.90384579,13.46153831,11.53846169,13.46153831,
Niger,NER,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.6544197,395.8387845,388.54833,379.6401244,362.3214362,380.2247218,364.2562032,453.4318219,442.4892313,391.8506059,428.7201862,447.333575,456.6294114,408.1917345,450.1738407,478.5867888,481.6790013,538.985924,470.1389482,523.3620302,489.8119542,569.8723601,559.8465085,601.749062,591.8591854,670.9364183,682.6879395,711.2840141,709.9215952,,,
Niger,NER,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,-336101800,-1887365100,-4773846000,-1452492800,-6900350900,-7476589600,-6268409800,-9734509600,-10056509400,-11576799300,-13164499000,-6174810100,-11757910000,-17339711500,-41254301700,-26401427500,-30712696800,-30735171600,-21213192200,-37376000000,-71771816000,-71057395000,-1.00292E+11,-41840388000,-25955424000,-78665426000,-4559393500,-29385238000,-35920710000,-46575460000,-52400000000,-58400000000,-46100000000,-37000000000,-79200000000,-65527000000,-73200000000,-81525000000,-1.10403E+11,-94715000000,-96058000000,-1.09436E+11,-1.35041E+11,-1.34515E+11,-1.67505E+11,-2.20134E+11,-2.1843E+11,-2.57038E+11,-4.34514E+11,-6.76199E+11,-7.60519E+11,-8.13093E+11,-6.20142E+11,-6.23032E+11,-7.4286E+11,-9.26952E+11,-7.46974E+11,-8.42397E+11,-1.02901E+12,-1.12541E+12,-1.22548E+12,-1.40135E+12,-1.62561E+12
Niger,NER,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.034420963,-41.78785413,34.86493436,43.61803622,9.138947411,1.480454798,2.231028706,2.50779725,-8.998627725,7.458327114,9.656220699,0.765693105,0.001828679,6.612377103,6.691706442,-0.774466681,4.910890766,33.21939651,32.22197798,11.50339096,3.129846451,-4.312015816,5.693213587,4.98958669,7.364886819,-14.37654794,11.56653677,9.364681163,6.241075751,2.696748371,6.913717379,5.100511638
Niger,NER,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,6.695547037,6.908799258,9.876606466,12.31646223,10.79939294,7.970064434,7.842110811,8.668275471,9.71582791,6.22264169,9.849693719,7.778458623,11.06927833,14.93725677,15.05518345,14.31416965,14.20970922,19.68237006,22.9935619,25.83281469,28.11320797,20.29157548,20.58823621,12.54548037,3.148002948,12.74721907,11.60145542,11.65251141,19.0518244,13.67754897,11.28478681,12.09037478,8.501262155,6.531343933,12.98262195,12.03334627,14.6672771,13.63018468,14.62662941,11.19952693,13.14220964,13.79242825,14.62602192,13.93030023,12.49715251,19.33543003,19.8084879,18.91377332,26.44355253,28.47227196,32.64046052,31.61312883,29.31424369,29.71248147,31.11008199,32.35682287,27.52106963,26.01525869,28.98344777,30.60844394,28.49072424,27.56041675,31.16670494
Niger,NER,Gross capital formation (current LCU),NE.GDI.TOTL.CN,7379951600,8231401500,12867522600,17692823600,15422166000,13152199700,13530699800,14193000400,15423099900,10124300300,17693890600,14855300100,20721799200,31508500500,37185699800,32170809300,36144812000,62449209300,92065300500,1.15909E+11,1.49E+11,1.197E+11,1.365E+11,86199995900,20099999200,82499999500,76500000800,78200001500,1.294E+11,95099997700,1.07915E+11,1.12071E+11,76197492800,56457132900,1.39695E+11,1.383E+11,1.80501E+11,1.82207E+11,2.28096E+11,1.7493E+11,2.09239E+11,2.47358E+11,2.82289E+11,2.74179E+11,2.47822E+11,4.46869E+11,4.9221E+11,5.18858E+11,8.60666E+11,9.84474E+11,1.26799E+12,1.30696E+12,1.41089E+12,1.5005E+12,1.66864E+12,1.8525E+12,1.69597E+12,1.68961E+12,2.06203E+12,2.31641E+12,2.25389E+12,2.27947E+12,2.71577E+12
Niger,NER,Changes in inventories (current US$),NE.GDI.STKB.CD,,,,,,,,,,,,,,,,,,,,,66262918.68,-65873861.24,108640659.5,-13121085.4,-97492505.17,40733382.27,50822119.46,49245256.16,140675677.6,4388600.554,61337347.83,133282804.6,37401989.68,-79812805.91,57636400.14,53891785.7,88944939.57,73157856.18,114755142.6,46955729.33,5457556.273,21392748.97,42109619.49,32424699.87,-65991826.63,48845123.8,37329715.6,6228144.581,67255599.13,3112950.187,60453409.19,4418050.019,47992744.69,12024710.51,35393904.95,-24228208.02,53053834.12,24631742.95,63140288.63,37903802.8,22417153.82,-145890937.4,
Niger,NER,Gross fixed capital formation (constant 2015 US$),NE.GDI.FTOT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439933999.3,378628554.1,366159333.5,398902590.6,483135968.7,477947448.7,566511088.2,536272541.9,647554664.3,583287405,612481372.3,756006649.6,820740349.3,769146296.8,818123178.1,1080799698,1166393867,1217405764,1842417909,2015541779,2393053835,2417799467,2409048855,2556502810,2812535789,3157620200,2738268465,2734051447,3213902703,3615212787,3493422810,3760957204,5000466009
Niger,NER,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,,,,,,,,,,,,,,,,,,,,,1.07911E+11,1.09889E+11,80500004100,72899995900,46299999200,51299999500,52900000800,59200001500,56699997200,66799997700,53183611727,40231145400,35619282400,42978638300,57599225200,74799681500,88587641200,86519447300,1.1467E+11,94907122800,1.55553E+11,1.72487E+11,1.88318E+11,1.91278E+11,2.00857E+11,2.99394E+11,3.46424E+11,3.88154E+11,6.7232E+11,7.92897E+11,1.07611E+12,1.14758E+12,1.04284E+12,1.07253E+12,1.19105E+12,1.25383E+12,1.18149E+12,1.15414E+12,1.34151E+12,1.51416E+12,1.48045E+12,1.56772E+12,1.82266E+12
Niger,NER,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472119083.9,408755300.9,378694245.5,379285167.8,474182334.3,463240412.1,579359512.3,552821030.5,615709422.9,546038162.5,609359771.7,621922354,572463653,578629937.1,604215620.9,643963892.1,679607953.2,697956520.2,803513221.9,948036115.3,1135080985,1124806323,1337789008,1457319598,1449995843,1381730102,1243478919,1426212448,1365515983,1380640243,1294033708,1380381373,1380358343
Niger,NER,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45017E+12,2.48221E+12,2.35698E+12,2.45563E+12,2.59711E+12,2.70827E+12,2.65027E+12,2.71564E+12,2.93889E+12,2.92101E+12,2.89093E+12,3.13358E+12,3.30875E+12,3.37044E+12,3.40867E+12,3.65693E+12,3.82668E+12,3.96145E+12,4.42971E+12,4.74495E+12,5.12839E+12,5.28265E+12,5.55682E+12,5.82908E+12,6.25225E+12,6.65217E+12,6.81188E+12,7.17933E+12,7.82958E+12,8.33925E+12,8.69897E+12,8.88905E+12,9.86916E+12
Niger,NER,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16825249,39.69625517,39.98365883,36.7076091,44.48091786,44.85655185,49.19624216,52.22764299,56.81937272,56.71517899,58.39544123,60.7250081,62.41286015,62.38761605,63.08999899,69.21859642,70.64275277,75.73785866,83.28415621,87.12124631,90.5790573,93.65250491,97.77371091,97.3241783,97.66915653,100,101.4316336,102.1976419,104.0099685,104.245725,105.0288695,108.8099504,104.7636167
Niger,NER,Final consumption expenditure (constant 2015 US$),NE.CON.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3659967826,3749653163,3606717225,3856445074,3854177125,4070008975,3858869077,4015512166,4209221410,4336121418,4264737083,4521008661,4731169992,4898741048,4964844617,5057934816,5273231326,5480408323,5616633740,6013547127,6248985825,6524283855,6970959110,7296865609,7735536814,8118361014,8731793156,9386268043,9973756962,10455322434,11200264603,11390419166,11692642455
Niger,NER,"Households and NPISHs Final consumption expenditure, PPP (constant 2017 international $)",NE.CON.PRVT.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7081533123,7324571560,6927585418,7428190369,7577878423,7999368150,7762580570,7981538971,8216446371,8476598841,8366718423,8943101251,9392388791,9751639876,10103066940,10229751794,10635105654,11057292121,11061016500,11754831695,12520417725,13022079800,13993395788,14633915556,14931112692,15957720454,17490787048,18939821847,20183655534,21019845645,22628989913,22552775108,22775307117
Niger,NER,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71079E+12,1.76951E+12,1.6736E+12,1.79454E+12,1.8307E+12,1.93253E+12,1.87532E+12,1.92822E+12,1.98497E+12,2.04782E+12,2.02128E+12,2.16052E+12,2.26906E+12,2.35585E+12,2.44075E+12,2.47136E+12,2.56928E+12,2.67128E+12,2.67218E+12,2.83979E+12,3.02475E+12,3.14594E+12,3.3806E+12,3.53534E+12,3.60714E+12,3.85515E+12,4.22552E+12,4.57558E+12,4.87607E+12,5.07808E+12,5.46683E+12,5.44842E+12,5.50218E+12
Niger,NER,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,94313644000,1.01796E+11,1.11033E+11,1.16561E+11,1.23739E+11,1.48646E+11,1.5305E+11,1.46132E+11,1.39926E+11,1.49939E+11,1.5952E+11,1.66557E+11,1.60813E+11,1.78582E+11,2.3089E+11,1.94677E+11,2.15921E+11,2.40177E+11,2.8308E+11,3.18955E+11,3.97763E+11,4.76747E+11,5.51779E+11,5.65528E+11,5.79042E+11,5.73153E+11,5.12848E+11,5.46973E+11,4.8041E+11,5.37563E+11,7.00575E+11,6.91208E+11,6.88175E+11,6.59426E+11,8.04961E+11,8.55177E+11,8.79524E+11,9.61497E+11,1.13074E+12,1.13846E+12,1.14917E+12,1.31209E+12,1.42295E+12,1.46568E+12,1.51661E+12,1.67349E+12,1.79098E+12,2.00927E+12,2.27063E+12,2.51501E+12,2.77587E+12,2.96292E+12,3.29541E+12,3.40013E+12,3.47569E+12,3.85515E+12,4.27243E+12,4.64328E+12,4.99947E+12,5.1946E+12,5.63556E+12,5.95866E+12,6.11669E+12
Niger,NER,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.25633293,2.54857839,5.821115488,-7.725706709,5.754595111,-14.27546146,9.779286664,12.95951626,2.417897263,-3.035952677,2.452611887,3.065979799,2.32553176,-8.479526061,4.940283543,5.657215048,3.737190654,14.00102383,10.33930321,-6.395670931,6.206312345,4.136712494,5.122027306,24.08629337,-2.244152235,-0.815009206,3.935412897,4.810409239,8.103243865,4.683820033,11.32861183,9.715668378
Niger,NER,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,7330399.929,8181627.956,11010257.25,14774701.32,17482911.97,17039000.38,13984418.41,12781263.88,12354815.18,10632625.18,10877815.44,14412109.52,13662211.31,,,,,,,17471024.22,18431407.12,17398035.78,17304328.31,22035691.04,23550468.65,20084946.68,24828146.93,20660327.01,24604267.03,31611724.73,32798198.18,,,53630486.48,53000300.73,66889841.44,83947561.38,148865779.9,106064286.3,145600369.9,,166192292.3,200183930,229639906.1,247632082.8,238269588.3,202404477.2,
